bib_id,title,note_num,note,type,source
17526683,Much ado about nothing : [prompt book]. [33].,2,Annotation date: 1913,,daniel
17526683,Much ado about nothing : [prompt book]. [33].,3,Date of production: 1914,,daniel
17526683,Much ado about nothing : [prompt book]. [33].,4,Includes the script for 'A Scrap of Paper' by J. Palgrave Simpson at the back.,,daniel
17526683,Much ado about nothing : [prompt book]. [33].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526684,Much ado about nothing : [prompt book]. [34].,1,AMDigital Reference: Mu Ad 34,,daniel
17526684,Much ado about nothing : [prompt book]. [34].,2,Contains a cast list for a production at Wallack's Theatre on 1st February 1869.,,daniel
17526684,Much ado about nothing : [prompt book]. [34].,3,Date of production: c.1904,,daniel
17526684,Much ado about nothing : [prompt book]. [34].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526685,Much ado about nothing : [rehearsal copy]. [4].,1,AMDigital Reference: Mu Ad 4,,daniel
17526685,Much ado about nothing : [rehearsal copy]. [4].,2,Contains a copy of the Felton Portrait of William Shakespeare.,,daniel
17526685,Much ado about nothing : [rehearsal copy]. [4].,3,"Edition: Cassell edition, 1904",,daniel
17526685,Much ado about nothing : [rehearsal copy]. [4].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526686,Much ado about nothing : [prompt book]. [5].,1,AMDigital Reference: Mu Ad 5,,daniel
17526686,Much ado about nothing : [prompt book]. [5].,2,Date of production: c.1900,,daniel
17526686,Much ado about nothing : [prompt book]. [5].,3,Edition: Shakespeare edition; French's Standard Drama,,daniel
17526686,Much ado about nothing : [prompt book]. [5].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526687,Much ado about nothing. [6].,1,AMDigital Reference: Mu Ad 6,,daniel
17526687,Much ado about nothing. [6].,2,Date of production: 1832-1845,,daniel
17526687,Much ado about nothing. [6].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526688,Much ado about nothing : [annotated copy]. [7].,1,AMDigital Reference: Mu Ad 7,,daniel
17526688,Much ado about nothing : [annotated copy]. [7].,2,Date of production: 1 Feb 1869,,daniel
17526688,Much ado about nothing : [annotated copy]. [7].,3,Edition: French's Standard Drama,,daniel
17526688,Much ado about nothing : [annotated copy]. [7].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526689,Much ado about nothing : [rehearsal copy]. [8].,1,AMDigital Reference: Mu Ad 8,,daniel
17526689,Much ado about nothing : [rehearsal copy]. [8].,2,Date of production: 11 Oct 1882,,daniel
17526689,Much ado about nothing : [rehearsal copy]. [8].,3,"Edition: Irving edition, 1882",,daniel
17526689,Much ado about nothing : [rehearsal copy]. [8].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526690,Much ado about nothing : [prompt book]. [9].,1,AMDigital Reference: Mu Ad 9,,daniel
17526690,Much ado about nothing : [prompt book]. [9].,2,Contains an illustration of Miss Chester as Beatrice.,,daniel
17526690,Much ado about nothing : [prompt book]. [9].,3,Date of production: 21 Sep 1859,,daniel
17526690,Much ado about nothing : [prompt book]. [9].,4,"Edition: Oxberry edition, 1823",,daniel
17526690,Much ado about nothing : [prompt book]. [9].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526691,Much ado about nothing : [prompt book]. [Fo 1].,1,AMDigital Reference: Mu Ad Fo 1,,daniel
17526691,Much ado about nothing : [prompt book]. [Fo 1].,2,Date of production: 1732,,daniel
17526691,Much ado about nothing : [prompt book]. [Fo 1].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526692,Much ado about nothing : [prompt book]. [Fo 2].,1,AMDigital Reference: Mu Ad Fo 2,,daniel
17526692,Much ado about nothing : [prompt book]. [Fo 2].,2,Date of production: 1732,,daniel
17526692,Much ado about nothing : [prompt book]. [Fo 2].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526693,Much ado about nothing : [prompt book]. [Fo 3].,1,AMDigital Reference: Mu Ad Fo 3,,daniel
17526693,Much ado about nothing : [prompt book]. [Fo 3].,2,Date of production: 1926,,daniel
17526693,Much ado about nothing : [prompt book]. [Fo 3].,3,Photographs and illustrations within the programmes at the end of the document.,,daniel
17526693,Much ado about nothing : [prompt book]. [Fo 3].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526694,Sketches of art : including an autographed letter signed from Mrs. Jameson to Lord Francis Egerton.,1,AMDigital Reference: N7445 J25 Cage,,daniel
17526694,Sketches of art : including an autographed letter signed from Mrs. Jameson to Lord Francis Egerton.,2,Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue.,,daniel
17526695,Othello : [prompt book] 1670s.,1,AMDigital Reference: Oth 3d Folio,,daniel
17526695,Othello : [prompt book] 1670s.,2,Date of production: 1670s,,daniel
17526695,Othello : [prompt book] 1670s.,3,"Edition: Third Folio, 1663",,daniel
17526695,Othello : [prompt book] 1670s.,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526696,Othello : [prompt book] 1856.,1,AMDigital Reference: Bd w Mac 15,,daniel
17526696,Othello : [prompt book] 1856.,2,Date of production: 1856,,daniel
17526696,Othello : [prompt book] 1856.,3,Edition: French's Standard Drama,,daniel
17526696,Othello : [prompt book] 1856.,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526697,Othello : [annotated copy].,1,AMDigital Reference: Bd w PR 1241 C95 Cage,,daniel
17526697,Othello : [annotated copy].,2,Date of production: 1788 [?],,daniel
17526697,Othello : [annotated copy].,3,Illustration of the final scene.,,daniel
17526697,Othello : [annotated copy].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526698,Othello : [prompt book]. [1].,1,AMDigital Reference: Oth 18,,daniel
17526698,Othello : [prompt book]. [1].,2,Date of production: c.1818,,daniel
17526698,Othello : [prompt book]. [1].,3,"Edition: Rodwell issue of Kemble edition, 1818",,daniel
17526698,Othello : [prompt book]. [1].,4,Mr Young as Iago.,,daniel
17526698,Othello : [prompt book]. [1].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526699,Othello : [study book]. [10].,1,AMDigital Reference: Oth 10,,daniel
17526699,Othello : [study book]. [10].,2,"Contains an illustration of Mr Charles Mayne Young as Iago, an illustration of Act V, Scene 1.",,daniel
17526699,Othello : [study book]. [10].,3,"Contains the cast list for a production at Drury Lane, date unknown.",,daniel
17526699,Othello : [study book]. [10].,4,Date of production: 1832,,daniel
17526699,Othello : [study book]. [10].,5,Edition: Cumberland edition,,daniel
17526699,Othello : [study book]. [10].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526700,Othello : [study book]. [11].,1,AMDigital Reference: Oth 11,,daniel
17526700,Othello : [study book]. [11].,2,Date of production: 7 Sep 1830,,daniel
17526700,Othello : [study book]. [11].,3,"Edition: Kemble edition, 1804",,daniel
17526700,Othello : [study book]. [11].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526701,Othello : [prompt book]. [12].,1,AMDigital Reference: Oth 12,,daniel
17526701,Othello : [prompt book]. [12].,2,Contains 8 ink wash drawing of depicting the scenes.,,daniel
17526701,Othello : [prompt book]. [12].,3,Date of production: 16 May 1838,,daniel
17526701,Othello : [prompt book]. [12].,4,"Edition: Kemble edition, 1804",,daniel
17526701,Othello : [prompt book]. [12].,5,Includes the cast for Drury Lane for 21 September 1838.,,daniel
17526701,Othello : [prompt book]. [12].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526702,Othello : [transcription; prompt book]. [13].,1,AMDigital Reference: Oth 13,,daniel
17526702,Othello : [transcription; prompt book]. [13].,2,Annotation date: 1846,,daniel
17526702,Othello : [transcription; prompt book]. [13].,3,Date of production: 23 May 1842,,daniel
17526702,Othello : [transcription; prompt book]. [13].,4,"Edition: Hinds English Stage, 1838",,daniel
17526702,Othello : [transcription; prompt book]. [13].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526703,Othello : [production notes]. [14].,1,AMDigital Reference: Oth 14,,daniel
17526703,Othello : [production notes]. [14].,2,Date of production: 23 May 1842,,daniel
17526703,Othello : [production notes]. [14].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526703,Othello : [production notes]. [14].,4,Watercolour designs of the seven scenes of Macready's production.,,daniel
17526704,Othello : [production notes]. [15].,1,AMDigital Reference: Oth 15,,daniel
17526704,Othello : [production notes]. [15].,2,Date of production: 23 May 1842,,daniel
17526704,Othello : [production notes]. [15].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526704,Othello : [production notes]. [15].,4,Thirteen beautiful full colour designs for the costumes of the characters of Othello.,,daniel
17526705,Othello : [prompt book]. [16].,1,AMDigital Reference: Oth 16,,daniel
17526705,Othello : [prompt book]. [16].,2,Date of production: 23 May 1842,,daniel
17526705,Othello : [prompt book]. [16].,3,"Edition: Hinds English Stage, 1838",,daniel
17526705,Othello : [prompt book]. [16].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526706,Othello : [prompt book]. [17].,1,AMDigital Reference: Oth 17,,daniel
17526706,Othello : [prompt book]. [17].,2,Contains cast lists for productions at Drury Lane (1818) and Covent Garden (unknown date).,,daniel
17526706,Othello : [prompt book]. [17].,3,Date of production: 1831,,daniel
17526706,Othello : [prompt book]. [17].,4,"Edition: [Oxberry edition, 1822]",,daniel
17526706,Othello : [prompt book]. [17].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526707,Othello : [prompt book]. [18].,1,AMDigital Reference: Oth 18,,daniel
17526707,Othello : [prompt book]. [18].,2,Date of production: c.1818,,daniel
17526707,Othello : [prompt book]. [18].,3,"Edition: Rodwell issue of Kemble edition, 1818",,daniel
17526707,Othello : [prompt book]. [18].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526708,Othello : [prompt book]. [19].,1,AMDigital Reference: Oth 19,,daniel
17526708,Othello : [prompt book]. [19].,2,Date of production: 10 Oct 1816,,daniel
17526708,Othello : [prompt book]. [19].,3,"Edition: Kemble edition, 1804",,daniel
17526708,Othello : [prompt book]. [19].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526709,Othello : [rehearsal copy]. [2].,1,AMDigital Reference: Oth 2,,daniel
17526709,Othello : [rehearsal copy]. [2].,2,Date of production: Apr 1878,,daniel
17526709,Othello : [rehearsal copy]. [2].,3,Edition: French's Standard Drama,,daniel
17526709,Othello : [rehearsal copy]. [2].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526710,Othello : [prompt book]. [20].,1,AMDigital Reference: Oth 20,,daniel
17526710,Othello : [prompt book]. [20].,2,Date of production: c.1820-1843,,daniel
17526710,Othello : [prompt book]. [20].,3,"Edition: Kemble edition, 1804",,daniel
17526710,Othello : [prompt book]. [20].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526711,Othello : [stage manager's book]. [21].,1,AMDigital Reference: Oth 21,,daniel
17526711,Othello : [stage manager's book]. [21].,2,Date of production: 5 Nov 1867,,daniel
17526711,Othello : [stage manager's book]. [21].,3,Edition: Modern Standard Drama,,daniel
17526711,Othello : [stage manager's book]. [21].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526712,Othello : [rehearsal copy]. [22].,1,AMDigital Reference: Oth 22,,daniel
17526712,Othello : [rehearsal copy]. [22].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526713,Othello : [rehearsal copy]. [23].,1,AMDigital Reference: Oth 23,,daniel
17526713,Othello : [rehearsal copy]. [23].,2,Date of production: 1833; 1844; 1850,,daniel
17526713,Othello : [rehearsal copy]. [23].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526714,Othello : [prompt book]. [24].,1,AMDigital Reference: Oth 24,,daniel
17526714,Othello : [prompt book]. [24].,2,Contains several simple illustrations of the stage and blocking diagrams.,,daniel
17526714,Othello : [prompt book]. [24].,3,Date of production: 1844-1861,,daniel
17526714,Othello : [prompt book]. [24].,4,Edition: Hinds English Stage,,daniel
17526714,Othello : [prompt book]. [24].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526715,Othello : [prompt book]. [25].,1,AMDigital Reference: Oth 25,,daniel
17526715,Othello : [prompt book]. [25].,2,Date of production: 18 Feb 1888,,daniel
17526715,Othello : [prompt book]. [25].,3,Edition: French's Standard Drama,,daniel
17526715,Othello : [prompt book]. [25].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526716,Othello : [prompt book]. [26].,1,AMDigital Reference: Oth 26,,daniel
17526716,Othello : [prompt book]. [26].,2,Annotation date: 1846-1870,,daniel
17526716,Othello : [prompt book]. [26].,3,Date of production: 1846-1870,,daniel
17526716,Othello : [prompt book]. [26].,4,"Edition: Works, Vol IX",,daniel
17526716,Othello : [prompt book]. [26].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526717,Othello : [prompt book]. [27].,1,AMDigital Reference: Oth 27,,daniel
17526717,Othello : [prompt book]. [27].,2,Annotation date: 1766,,daniel
17526717,Othello : [prompt book]. [27].,3,Date of production: 8 Aug 1766,,daniel
17526717,Othello : [prompt book]. [27].,4,"Edition: C. Hitch acting edition, 1761",,daniel
17526717,Othello : [prompt book]. [27].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526717,Othello : [prompt book]. [27].,6,Scene illustration of Othello strangling Desdemona.,,daniel
17526718,Othello : [rehearsal copy]. [28].,1,AMDigital Reference: Oth 28,,daniel
17526718,Othello : [rehearsal copy]. [28].,2,Date of production: c.1811-1815,,daniel
17526718,Othello : [rehearsal copy]. [28].,3,"Edition: Works, Vol VIII",,daniel
17526718,Othello : [rehearsal copy]. [28].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526719,Othello : [rehearsal copy]. [29].,1,AMDigital Reference: Oth 29,,daniel
17526719,Othello : [rehearsal copy]. [29].,2,Date of production: 1850,,daniel
17526719,Othello : [rehearsal copy]. [29].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526720,Othello : [preparation copy]. [3].,1,AMDigital Reference: Oth 3,,daniel
17526720,Othello : [preparation copy]. [3].,2,Date of production: 1880s,,daniel
17526720,Othello : [preparation copy]. [3].,3,Edition: Booth-Winter edition,,daniel
17526720,Othello : [preparation copy]. [3].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526721,Othello : [public reading version]. [31].,1,AMDigital Reference: Oth 31,,daniel
17526721,Othello : [public reading version]. [31].,2,Annotation date: 1851,,daniel
17526721,Othello : [public reading version]. [31].,3,Date of production: 1850,,daniel
17526721,Othello : [public reading version]. [31].,4,Edition: Works,,daniel
17526721,Othello : [public reading version]. [31].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526722,Othello : [record of production]. [32].,1,AMDigital Reference: Oth 32,,daniel
17526722,Othello : [record of production]. [32].,2,Date of production: 1 Apr 1875,,daniel
17526722,Othello : [record of production]. [32].,3,"Edition: Salvini parallel text edition, London, 1876",,daniel
17526722,Othello : [record of production]. [32].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526723,Othello : [rehearsal copy]. [33].,1,AMDigital Reference: Oth 33,,daniel
17526723,Othello : [rehearsal copy]. [33].,2,Annotation date: 1912,,daniel
17526723,Othello : [rehearsal copy]. [33].,3,Date of production: 1912,,daniel
17526723,Othello : [rehearsal copy]. [33].,4,Edition: French issue of Lacy edition,,daniel
17526723,Othello : [rehearsal copy]. [33].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526724,Othello : [prompt book]. [34].,1,AMDigital Reference: Oth 34,,daniel
17526724,Othello : [prompt book]. [34].,2,Date of production: c.1875,,daniel
17526724,Othello : [prompt book]. [34].,3,Edition: French's Standard Drama,,daniel
17526724,Othello : [prompt book]. [34].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526725,Othello : [prompt book]. [35].,1,AMDigital Reference: Oth 35,,daniel
17526725,Othello : [prompt book]. [35].,2,Contains stage diagrams and various child-like pencil drawings of people.,,daniel
17526725,Othello : [prompt book]. [35].,3,Date of production: 1906,,daniel
17526725,Othello : [prompt book]. [35].,4,Edition: Shakespeare edition,,daniel
17526725,Othello : [prompt book]. [35].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526726,Othello : [study book]. [36].,1,AMDigital Reference: Oth 36,,daniel
17526726,Othello : [study book]. [36].,2,Contains small black and white illustrations of Venice and scenes.,,daniel
17526726,Othello : [study book]. [36].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526727,Othello : [prompt book]. [37].,1,AMDigital Reference: Oth 37,,daniel
17526727,Othello : [prompt book]. [37].,2,Date of production: c.1816-1818,,daniel
17526727,Othello : [prompt book]. [37].,3,"Edition: Kemble edition, 1804",,daniel
17526727,Othello : [prompt book]. [37].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526728,Othello : [prompt book]. [38].,1,AMDigital Reference: Oth 38,,daniel
17526728,Othello : [prompt book]. [38].,2,Date of production: 29 Oct 1803,,daniel
17526728,Othello : [prompt book]. [38].,3,"Edition: Garland edition, 1765",,daniel
17526728,Othello : [prompt book]. [38].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526729,Othello : [rehearsal copy]. [39].,1,AMDigital Reference: Oth 39,,daniel
17526729,Othello : [rehearsal copy]. [39].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526730,Othello : [annotated copy]. [4].,1,AMDigital Reference: Oth 4,,daniel
17526730,Othello : [annotated copy]. [4].,2,Date of production: 25 Mar 1833; 3 Jun 1844; 4 Feb 1850,,daniel
17526730,Othello : [annotated copy]. [4].,3,Edition: Lacy edition,,daniel
17526730,Othello : [annotated copy]. [4].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526731,Othello : [rehearsal copy]. [40].,1,AMDigital Reference: Oth 40,,daniel
17526731,Othello : [rehearsal copy]. [40].,2,Date of production: 1876,,daniel
17526731,Othello : [rehearsal copy]. [40].,3,Edition: French's Standard Drama,,daniel
17526731,Othello : [rehearsal copy]. [40].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526732,Othello : [prompt book]. [41].,1,AMDigital Reference: Oth 41,,daniel
17526732,Othello : [prompt book]. [41].,2,Date of production: c.1860-1869,,daniel
17526732,Othello : [prompt book]. [41].,3,Edition: French's Standard Drama,,daniel
17526732,Othello : [prompt book]. [41].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526733,Othello : [rehearsal copy]. [42].,1,AMDigital Reference: Oth 42,,daniel
17526733,Othello : [rehearsal copy]. [42].,2,Date of production: 1823-1845,,daniel
17526733,Othello : [rehearsal copy]. [42].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526734,Othello : [prompt book]. [43].,1,AMDigital Reference: Oth 43,,daniel
17526734,Othello : [prompt book]. [43].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526735,Othello : [annotated copy]. [44].,1,AMDigital Reference: Oth 44,,daniel
17526735,Othello : [annotated copy]. [44].,2,"Contains illustrations of the Guild Chapel, Stratford-On-Avon and of various scenes.",,daniel
17526735,Othello : [annotated copy]. [44].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526736,Othello : [prompt book]. [45].,1,AMDigital Reference: Oth 45,,daniel
17526736,Othello : [prompt book]. [45].,2,Date of production: 1807-1808,,daniel
17526736,Othello : [prompt book]. [45].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526737,Othello : [rehearsal copy]. [46].,1,AMDigital Reference: Oth 46,,daniel
17526737,Othello : [rehearsal copy]. [46].,2,Date of production: c.1880s-1890s,,daniel
17526737,Othello : [rehearsal copy]. [46].,3,Illustrations of Edwin Booth as Iago. Newspaper photograph of Mr Mantellas Iago,,daniel
17526737,Othello : [rehearsal copy]. [46].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526738,Othello : [rehearsal copy]. [47].,1,AMDigital Reference: Oth 47,,daniel
17526738,Othello : [rehearsal copy]. [47].,2,Date of production: c.1880-1900,,daniel
17526738,Othello : [rehearsal copy]. [47].,3,"Due to tight binding, some text is lost into the gutter.",,daniel
17526738,Othello : [rehearsal copy]. [47].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526739,Othello : [rehearsal copy]. [48].,1,AMDigital Reference: Oth 48,,daniel
17526739,Othello : [rehearsal copy]. [48].,2,Date of production: c.1880s-1890s,,daniel
17526739,Othello : [rehearsal copy]. [48].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526740,Othello : [prompt book]. [49].,1,AMDigital Reference: Oth 49,,daniel
17526740,Othello : [prompt book]. [49].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526741,Othello : [prompt book]. [5].,1,AMDigital Reference: Oth 5,,daniel
17526741,Othello : [prompt book]. [5].,2,Date of production: 1824-1842,,daniel
17526741,Othello : [prompt book]. [5].,3,"Edition: Kemble edition, 1814",,daniel
17526741,Othello : [prompt book]. [5].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526742,Othello : [prompt book]. [6].,1,AMDigital Reference: Oth 6,,daniel
17526742,Othello : [prompt book]. [6].,2,Date of production: 1860s,,daniel
17526742,Othello : [prompt book]. [6].,3,"Edition: Fechter edition, 1861",,daniel
